
# ========== optimize session started at 2026-02-24 08:54:04 ==========
# ========== optimize session ended at 2026-02-24 08:54:15, 0 items, 0B ==========
# ========== optimize session ended at 2026-02-24 08:54:15, 0 items, 0B ==========

# ========== optimize session started at 2026-02-25 10:49:25 ==========
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.onmoon.MarketApp.savedState (20KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.google.chrome.for.testing.savedState (8KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.tfinance.tmazing.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/cider.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.cryptopro.cptools.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/ru.cryptopro.CryptoPro-ECP.savedState (8KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.amnezia.AmneziaVPN.savedState (8KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.google.Chrome.canary.savedState (16KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/com.paragon-software.ntfs.installer.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/org.alacritty.savedState (12KB)
[2026-02-25 10:49:30] [optimize] REMOVED /Users/andreychev/Library/Saved Application State/org.python.PythonLauncher.savedState (12KB)
[2026-02-25 10:49:33] [optimize] REMOVED /Users/andreychev/Library/Application Support/Dock/desktoppicture.db (52KB)
# ========== optimize session ended at 2026-02-25 10:50:15, 14 items, 0B ==========

# ========== optimize session started at 2026-02-25 10:50:19 ==========
# ========== optimize session ended at 2026-02-25 10:50:48, 14 items, 0B ==========

# ========== optimize session started at 2026-02-25 10:50:51 ==========
# ========== optimize session ended at 2026-02-25 10:51:36, 14 items, 0B ==========

# ========== uninstall session started at 2026-02-25 10:56:17 ==========

# ========== clean session started at 2026-02-25 10:57:06 ==========
[2026-02-25 10:57:52] [clean] REMOVED /Library/Logs/DiagnosticReports/.WindowServer_2023-11-08-105411_Philipps-MacBook-Pro.wakeups_resource.diag
[2026-02-25 10:57:52] [clean] REMOVED /Library/Logs/DiagnosticReports/.shutdown_stall_2022-11-15-231421_Philipps-MacBook-Pro.shutdownStall
[2026-02-25 10:57:52] [clean] REMOVED /Library/Logs/DiagnosticReports/.shutdown_stall_2023-03-10-164415_Philipps-MacBook-Pro.shutdownStall
[2026-02-25 10:57:53] [clean] REMOVED /Library/Logs/DiagnosticReports/.DirectoryTools_2025-09-27-173337_Philipps-MacBook-Pro.diag
[2026-02-25 11:00:38] [clean] REMOVED /Users/andreychev/Library/Application Support/Claude/DawnGraphiteCache/data_0 (8KB)
[2026-02-25 11:00:38] [clean] REMOVED /Users/andreychev/Library/Application Support/Claude/DawnGraphiteCache/data_1 (264KB)
[2026-02-25 11:00:38] [clean] REMOVED /Users/andreychev/Library/Application Support/Claude/DawnGraphiteCache/data_2 (8KB)
[2026-02-25 11:00:38] [clean] REMOVED /Users/andreychev/Library/Application Support/Claude/DawnGraphiteCache/data_3 (8KB)
[2026-02-25 11:00:38] [clean] REMOVED /Users/andreychev/Library/Application Support/Claude/DawnWebGPUCache/index (260KB)
[2026-02-25 11:00:38] [clean] REMOVED /Users/andreychev/Library/Application Support/Claude/DawnWebGPUCache/data_0 (8KB)
[2026-02-25 11:00:38] [clean] REMOVED /Users/andreychev/Library/Application Support/Claude/DawnWebGPUCache/data_1 (264KB)
[2026-02-25 11:00:38] [clean] REMOVED /Users/andreychev/Library/Application Support/Claude/DawnWebGPUCache/data_2 (8KB)
[2026-02-25 11:00:38] [clean] REMOVED /Users/andreychev/Library/Application Support/Claude/DawnWebGPUCache/data_3 (8KB)
[2026-02-25 11:00:39] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260205T165105 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260206T105911 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260206T105931 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260207T120238 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260207T152334 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260207T153104 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260207T175719 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260207T175728 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260208T102346 (72KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260208T102421 (88KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260208T135027 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260209T145924 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260209T164109 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260210T105313 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260211T110447 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260211T171134 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260212T163516 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260213T141902 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260213T155907 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260213T185949 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260213T185953 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260216T074934 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260216T091410 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260216T100408 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260217T101728 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260217T142400 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260217T155844 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260218T114147 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260219T093334 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260219T183601 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260219T203635 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260220T132718 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260220T160742 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260221T131418 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260221T133802 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260222T095948 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260222T215111 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260223T083046 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260223T120028 (4KB)
[2026-02-25 11:00:40] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260223T142005 (4KB)
[2026-02-25 11:00:41] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/logs/20260223T175557 (4KB)
[2026-02-25 11:00:43] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/Cache/Cache_Data (330.2MB)
[2026-02-25 11:00:43] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/Cache/No_Vary_Search (8KB)
[2026-02-25 11:00:43] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedExtensions/user (376KB)
[2026-02-25 11:00:43] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedExtensions/builtin (740KB)
[2026-02-25 11:00:43] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedData/1e3c50d64110be466c0b4a45222e81d2c9352888 (12.0MB)
[2026-02-25 11:00:43] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedData/585eba7c0c34fd6b30faac7c62a42050bfbc0086 (12.1MB)
[2026-02-25 11:00:44] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedData/618725e67565b290ba4da6fe2d29f8fa1d4e3622 (12.1MB)
[2026-02-25 11:00:44] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedData/94e8ae2b28cb5cc932b86e1070569c4463565c37 (12.1MB)
[2026-02-25 11:00:44] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedData/994fd12f8d3a5aa16f17d42c041e5809167e845a (12.2MB)
[2026-02-25 11:00:44] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedData/ac4cbdf48759c7d8c3eb91ffe6bb04316e263c57 (11.9MB)
[2026-02-25 11:00:44] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedData/bdd88df003631aaa0bcbe057cb0a940b80a476fa (11.7MB)
[2026-02-25 11:00:44] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedData/bf9252a2fb45be6893dd8870c0bf37e2e1766d61 (12.1MB)
[2026-02-25 11:00:44] [clean] REMOVED /Users/andreychev/Library/Application Support/Code/CachedData/c9d77990917f3102ada88be140d28b038d1dd7c7 (10.1MB)
[2026-02-25 11:00:50] [clean] REMOVED /Users/andreychev/Library/Caches/us.zoom.xos/WebKit (153.8MB)
[2026-02-25 11:00:50] [clean] REMOVED /Users/andreychev/Library/Caches/us.zoom.xos/Cache.db (48KB)
[2026-02-25 11:00:50] [clean] REMOVED /Users/andreychev/Library/Caches/us.zoom.xos/Cache.db-shm (32KB)
[2026-02-25 11:00:50] [clean] REMOVED /Users/andreychev/Library/Caches/us.zoom.xos/Cache.db-wal
[2026-02-25 11:00:50] [clean] REMOVED /Users/andreychev/Library/Caches/us.zoom.xos/fsCachedData
[2026-02-25 11:00:50] [clean] REMOVED /Users/andreychev/Library/Caches/us.zoom.xos/ZoomCefWebView
[2026-02-25 11:00:51] [clean] SKIPPED /Users/andreychev/Library/Caches/com.openai.chat/org.sparkle-project.Sparkle (protected)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/WebKit (372KB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/Cache.db (48KB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/async.log
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/io.sentry
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/Cache.db-shm (32KB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/Cache.db-wal
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/fsCachedData
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/nux.CB3699EE.mov (5.3MB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/nux.070152025.mp4 (1.0MB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/com.onevcat.Kingfisher.ImageCache (32.2MB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.openai.chat/051dbce6e917c72921436b0df18c698d96b524d92268a277ddd4351b9d3a21ad.m4a (44KB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.anthropic.claudefordesktop/Cache.db (48KB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.anthropic.claudefordesktop/Cache.db-shm (32KB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.anthropic.claudefordesktop/Cache.db-wal (196KB)
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Caches/com.anthropic.claudefordesktop/fsCachedData
[2026-02-25 11:00:51] [clean] REMOVED /Users/andreychev/Library/Logs/Claude/main.log (16KB)
[2026-02-25 11:00:52] [clean] REMOVED /Users/andreychev/Library/Logs/Claude/claude.ai-web.log (16KB)
[2026-02-25 11:00:52] [clean] REMOVED /Users/andreychev/Library/Logs/Claude/unknown-window.log (16KB)
[2026-02-25 11:00:52] [clean] SKIPPED /Users/andreychev/Library/Caches/com.adobe.lightroomCC/com.apple.e5rt.e5bundlecache (protected)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.accmac/Cache.db (48KB)
[2026-02-25 11:00:53] [clean] FAILED /Users/andreychev/Library/Caches/com.adobe.acc.Setup/Cache.db (permission denied)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.lightroomCC/WebKit (30.5MB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.CCXProcess/Cache.db (48KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.accmac/Cache.db-shm (32KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.accmac/Cache.db-wal
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.accmac/fsCachedData
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.cc.Install/Cache.db (48KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.ccd.helper/Cache.db (48KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.lightroomCC/Cache.db (2.0MB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.AdobeCRDaemon/Cache.db (48KB)
[2026-02-25 11:00:53] [clean] FAILED /Users/andreychev/Library/Caches/com.adobe.acc.Setup/Cache.db-shm (permission denied)
[2026-02-25 11:00:53] [clean] FAILED /Users/andreychev/Library/Caches/com.adobe.acc.Setup/Cache.db-wal (permission denied)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.AdobeIPCBroker/Cache.db (48KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.CCXProcess/Cache.db-shm (32KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.CCXProcess/Cache.db-wal
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.CCXProcess/fsCachedData
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.cc.Install/Cache.db-shm (32KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.cc.Install/Cache.db-wal (260KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.ccd.helper/Cache.db-shm (32KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.ccd.helper/Cache.db-wal
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.ccd.helper/fsCachedData
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.lightroomCC/Cache.db-shm (32KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.lightroomCC/Cache.db-wal (388KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.lightroomCC/fsCachedData (20KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.AdobeCRDaemon/Cache.db-shm (32KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.AdobeCRDaemon/Cache.db-wal
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.AdobeCRDaemon/fsCachedData
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.AdobeIPCBroker/Cache.db-shm (32KB)
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.AdobeIPCBroker/Cache.db-wal
[2026-02-25 11:00:53] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.AdobeIPCBroker/fsCachedData
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.LightroomClassicCC7/Cache.db (48KB)
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.acc.AdobeDesktopService/WebKit
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.acc.AdobeCreativeCloud/Cache.db (48KB)
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.LightroomClassicCC7/Cache.db-shm (32KB)
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.LightroomClassicCC7/Cache.db-wal (516KB)
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.LightroomClassicCC7/fsCachedData (8KB)
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.acc.AdobeDesktopService/Cache.db (640KB)
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.acc.AdobeCreativeCloud/Cache.db-shm (32KB)
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.acc.AdobeCreativeCloud/Cache.db-wal
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.acc.AdobeCreativeCloud/fsCachedData
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.acc.AdobeDesktopService/Cache.db-shm (32KB)
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.acc.AdobeDesktopService/Cache.db-wal (3.0MB)
[2026-02-25 11:00:54] [clean] REMOVED /Users/andreychev/Library/Caches/com.adobe.acc.AdobeDesktopService/fsCachedData
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.Music (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Caches/com.apple.podcasts (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/StreamedMedia (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/0437A56D-6C65-444A-9C75-BF11769C0DA8.tmp.format.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/082780D6-37E4-4E90-A442-7A76BBC77D26.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/08620FDE-C84B-492D-B208-2E760EC5831E.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/0A0955C4-3718-4A27-954C-16B6D669229C.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/13D19955-A316-4006-8796-A6D4CD203A24.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/160C4DFD-30C2-4E76-899D-BBD98829A69E.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/171BBAE9-5F65-444C-A6D3-A1C8C3BFF0F9.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/1A0EA884-E5F4-4F3F-A8A5-E1A426DB437A.tmp.format.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/1C22FB73-88C2-4FE8-AABC-14088DA96B87.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/1C3775F0-1CE8-4E5C-8121-88FE1A84F257.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/1CD95061-C69D-4734-A36B-C1219F3C4C0A.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/1D7D897D-48B9-4EC6-A790-409EB2FE5488.tmp.format.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/1DA40906-52ED-4307-B01F-92440A6D302C.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/29851E69-83B3-4FCD-B013-4B61C2F4F871.tmp.format.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/2B221F1F-311F-4267-8B13-1828ECD333CF.tmp.format.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/2DED6643-5329-4874-8405-BC30962B8626.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/3757F262-E90A-482E-8FA8-21EBCC050AE1.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/37EBD950-4A1B-48DC-B681-3355B646D10A.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/395F1594-10AE-478F-96C2-0E9284426384.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/399C7BCF-059F-406B-B9C1-53BAE0F7D090.tmp.format.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/3A0F3498-813F-48F2-AA4A-60D5CE6CB2AB.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/3E6F9102-2F80-4452-8AAD-FA8766C6434B.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/43DA15F6-4C77-49C2-BEA5-0280F501138B.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/4B3FE922-8A41-4B7B-96C8-A4AF7B6CBC25.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/4E1FFA20-FA4F-4656-9A0E-5D5C1FB4C611.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/4F95C615-3390-475A-8EA3-00B96DEB88A1.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/53084893-0793-49F3-A7B3-43E93ACB597C.tmp.format.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/55600F24-BC3A-44A5-9054-B1FCDF1311D8.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/55CAFED6-E44D-4C29-B645-620FDED5E6A3.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/5D6BA131-C578-4E82-B275-6574B3472F94.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/6233F3A8-7574-4AA3-9451-D6FC642482D0.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/6C3BBA82-1D97-4722-B932-658100E3CF1E.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/71FB784A-9E32-465F-94CC-8DEA6058F2CC.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/7B564F31-959A-4FB5-A72C-4966C70E944E.tmp.format.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/809A4000-260F-4B80-81C9-34EC60DF9ED9.tmp.format.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/843C9DF8-AA21-4DDD-BC35-BFDEEEA35991.tmp.resize.heic (protected)
[2026-02-25 11:00:54] [clean] SKIPPED /Users/andreychev/Library/Containers/com.apple.podcasts/Data/tmp/85C3B6CA-6D79-4387-8FEC-47064DC387EC.tmp.resize.heic (protected)
